experiment,id,date,data,extra,feedback
gardener_skill,176,3/26/14,"5,negative_suboptimal_nonpivotal,6,negative_suboptimal_pivotal,92,negative_optimal_pivotal,44,negative_optimal_nonpivotal,5,positive_optimal_pivotal,40,positive_suboptimal_nonpivotal,40,positive_optimal_nonpivotal,10,positive_suboptimal_pivotal,91,positive_suboptimal_pivotal,bad gardener,0,average gardener,20,skilled gardener,80,positive_optimal_nonpivotal,bad gardener,30,average gardener,40,skilled gardener,30,negative_optimal_nonpivotal,bad gardener,30,average gardener,60,skilled gardener,10,positive_optimal_pivotal,bad gardener,20,average gardener,60,skilled gardener,20,negative_optimal_pivotal,bad gardener,40,average gardener,60,skilled gardener,0,negative_suboptimal_pivotal,bad gardener,50,average gardener,50,skilled gardener,0,negative_suboptimal_nonpivotal,bad gardener,70,average gardener,30,skilled gardener,0,positive_suboptimal_nonpivotal,bad gardener,25,average gardener,25,skilled gardener,50","5,0,1,38,6.72625",I just looked at when the flower would grow. If it would grow or not grow no matter what the fertilizer then the gardener got little credit. If it would grow then I gave credit.
gardener_skill,177,3/26/14,"5,negative_suboptimal_nonpivotal,29,negative_optimal_nonpivotal,16,negative_suboptimal_pivotal,70,negative_optimal_pivotal,36,positive_optimal_pivotal,44,positive_suboptimal_nonpivotal,44,positive_optimal_nonpivotal,36,positive_suboptimal_pivotal,74,negative_optimal_pivotal,bad gardener,30,average gardener,60,skilled gardener,10,positive_suboptimal_nonpivotal,bad gardener,30,average gardener,40,skilled gardener,30,positive_optimal_nonpivotal,bad gardener,20,average gardener,60,skilled gardener,20,negative_suboptimal_nonpivotal,bad gardener,45,average gardener,30,skilled gardener,25,positive_suboptimal_pivotal,bad gardener,30,average gardener,20,skilled gardener,50,positive_optimal_pivotal,bad gardener,15,average gardener,70,skilled gardener,15,negative_suboptimal_pivotal,bad gardener,45,average gardener,20,skilled gardener,35,negative_optimal_nonpivotal,bad gardener,30,average gardener,50,skilled gardener,20","5,0,2,24,9.799683333333334",I thought about how easy to grow each flower was and compared that factor to the person's choice they made.
gardener_skill,178,3/26/14,"5,negative_optimal_pivotal,9,negative_suboptimal_pivotal,89,negative_optimal_nonpivotal,4,negative_suboptimal_nonpivotal,11,positive_suboptimal_pivotal,76,positive_optimal_nonpivotal,15,positive_optimal_pivotal,73,positive_suboptimal_nonpivotal,47,negative_optimal_pivotal,skilled gardener,1,bad gardener,24,average gardener,75,positive_suboptimal_nonpivotal,skilled gardener,10,bad gardener,5,average gardener,85,negative_suboptimal_nonpivotal,skilled gardener,0,bad gardener,60,average gardener,40,positive_optimal_nonpivotal,skilled gardener,75,bad gardener,0,average gardener,25,negative_optimal_nonpivotal,skilled gardener,0,bad gardener,80,average gardener,20,positive_optimal_pivotal,skilled gardener,45,bad gardener,5,average gardener,50,positive_suboptimal_pivotal,skilled gardener,30,bad gardener,5,average gardener,65,negative_suboptimal_pivotal,skilled gardener,2,bad gardener,25,average gardener,73","5,0,2,60,9.832483333333334","If the flower grew using the predicted fertilizer than the gardener had to be average or skilled, but if the plant did not grow than the gardener was bad with no skill"
gardener_skill,179,3/26/14,"5,positive_suboptimal_pivotal,90,positive_optimal_pivotal,52,positive_suboptimal_nonpivotal,61,positive_optimal_nonpivotal,48,negative_suboptimal_pivotal,96,negative_suboptimal_nonpivotal,45,negative_optimal_pivotal,25,negative_optimal_nonpivotal,23,negative_optimal_pivotal,skilled gardener,5,bad gardener,10,average gardener,85,positive_optimal_pivotal,skilled gardener,30,bad gardener,60,average gardener,10,negative_suboptimal_pivotal,skilled gardener,5,bad gardener,5,average gardener,90,negative_suboptimal_nonpivotal,skilled gardener,25,bad gardener,70,average gardener,5,positive_suboptimal_nonpivotal,skilled gardener,40,bad gardener,55,average gardener,5,positive_suboptimal_pivotal,skilled gardener,75,bad gardener,20,average gardener,5,positive_optimal_nonpivotal,skilled gardener,30,bad gardener,10,average gardener,60,negative_optimal_nonpivotal,skilled gardener,25,bad gardener,10,average gardener,65","5,0,2,31,6.473183333333333","I determined which percentage they went with and whether or not they got a flower. If they chose low and wrong, they were likely bad gardeners. Choosing low and right, they were likely skilled. Picking higher was a good chance they were skilled or average."
gardener_skill,180,3/26/14,"5,negative_suboptimal_nonpivotal,0,negative_suboptimal_pivotal,81,negative_optimal_pivotal,63,negative_optimal_nonpivotal,5,positive_suboptimal_pivotal,77,positive_suboptimal_nonpivotal,68,positive_optimal_nonpivotal,14,positive_optimal_pivotal,52,negative_suboptimal_nonpivotal,skilled gardener,0,average gardener,25,bad gardener,75,negative_suboptimal_pivotal,skilled gardener,10,average gardener,75,bad gardener,15,negative_optimal_nonpivotal,skilled gardener,0,average gardener,15,bad gardener,85,positive_suboptimal_pivotal,skilled gardener,50,average gardener,40,bad gardener,10,positive_optimal_nonpivotal,skilled gardener,65,average gardener,35,bad gardener,0,negative_optimal_pivotal,skilled gardener,65,average gardener,25,bad gardener,10,positive_suboptimal_nonpivotal,skilled gardener,65,average gardener,35,bad gardener,0,positive_optimal_pivotal,skilled gardener,25,average gardener,65,bad gardener,10","5,2,2,27,5.891766666666666","If the flower grew with the higher chance, it probably wasn't the flower, therefore they were average. If the flower grew with the lower chance, it was probably the gardener. If the flower didn't grow at all, bad gardener."
gardener_skill,181,3/26/14,"5,negative_optimal_pivotal,67,negative_suboptimal_nonpivotal,98,negative_suboptimal_pivotal,65,negative_optimal_nonpivotal,16,positive_optimal_pivotal,94,positive_suboptimal_pivotal,16,positive_suboptimal_nonpivotal,69,positive_optimal_nonpivotal,98,positive_optimal_pivotal,skilled gardener,80,bad gardener,5,average gardener,15,positive_optimal_nonpivotal,skilled gardener,85,bad gardener,5,average gardener,10,negative_optimal_pivotal,skilled gardener,20,bad gardener,75,average gardener,5,negative_suboptimal_nonpivotal,skilled gardener,5,bad gardener,80,average gardener,15,positive_suboptimal_nonpivotal,skilled gardener,90,bad gardener,5,average gardener,5,positive_suboptimal_pivotal,skilled gardener,20,bad gardener,10,average gardener,70,negative_optimal_nonpivotal,skilled gardener,5,bad gardener,85,average gardener,10,negative_suboptimal_pivotal,skilled gardener,15,bad gardener,10,average gardener,75","5,0,1,34,8.819516666666667",If the farmer was able to make a flower grow in both scenarios then they received positive credit and are a skilled farmer. If a farmer was able to make a flower grow in one scenario then they received positive credit but they were an average farmer. If in both scenarios the farmer could not make a flower grow then they were a bad farmer and received very little credit.
gardener_skill,182,3/26/14,"5,negative_suboptimal_pivotal,67,negative_suboptimal_nonpivotal,72,negative_optimal_pivotal,72,negative_optimal_nonpivotal,75,positive_optimal_pivotal,72,positive_suboptimal_nonpivotal,49,positive_suboptimal_pivotal,74,positive_optimal_nonpivotal,51,negative_optimal_pivotal,skilled gardener,0,bad gardener,80,average gardener,20,positive_optimal_nonpivotal,skilled gardener,80,bad gardener,10,average gardener,10,positive_optimal_pivotal,skilled gardener,80,bad gardener,10,average gardener,10,negative_suboptimal_pivotal,skilled gardener,10,bad gardener,70,average gardener,20,negative_optimal_nonpivotal,skilled gardener,10,bad gardener,80,average gardener,10,negative_suboptimal_nonpivotal,skilled gardener,0,bad gardener,80,average gardener,20,positive_suboptimal_nonpivotal,skilled gardener,60,bad gardener,0,average gardener,40,positive_suboptimal_pivotal,skilled gardener,60,bad gardener,0,average gardener,40","5,0,2,22,12.450733333333334",Whether  or not the plant grew was the main factor.
gardener_skill,183,3/26/14,"5,positive_suboptimal_nonpivotal,75,positive_optimal_pivotal,28,positive_suboptimal_pivotal,76,positive_optimal_nonpivotal,29,negative_optimal_pivotal,87,negative_suboptimal_nonpivotal,21,negative_suboptimal_pivotal,88,negative_optimal_nonpivotal,13,negative_suboptimal_nonpivotal,average gardener,80,skilled gardener,10,bad gardener,10,negative_optimal_pivotal,average gardener,30,skilled gardener,10,bad gardener,60,positive_optimal_pivotal,average gardener,70,skilled gardener,25,bad gardener,5,positive_suboptimal_pivotal,average gardener,20,skilled gardener,75,bad gardener,5,negative_optimal_nonpivotal,average gardener,60,skilled gardener,30,bad gardener,10,positive_optimal_nonpivotal,average gardener,50,skilled gardener,30,bad gardener,20,positive_suboptimal_nonpivotal,average gardener,40,skilled gardener,50,bad gardener,10,negative_suboptimal_pivotal,average gardener,25,skilled gardener,15,bad gardener,60","5,0,1,35,10.7675",I used the percentages given to try to decide how much effort i think they gave to make the flower grow. The higher the percentage the more i think they tried and I assigned less blame.
gardener_skill,184,3/26/14,"5,negative_suboptimal_pivotal,80,negative_optimal_nonpivotal,95,negative_suboptimal_nonpivotal,55,negative_optimal_pivotal,81,positive_optimal_pivotal,5,positive_suboptimal_nonpivotal,29,positive_optimal_nonpivotal,86,positive_suboptimal_pivotal,97,positive_optimal_nonpivotal,average gardener,20,skilled gardener,80,bad gardener,0,positive_suboptimal_nonpivotal,average gardener,0,skilled gardener,100,bad gardener,0,negative_suboptimal_nonpivotal,average gardener,0,skilled gardener,50,bad gardener,50,positive_suboptimal_pivotal,average gardener,0,skilled gardener,100,bad gardener,0,negative_optimal_pivotal,average gardener,60,skilled gardener,0,bad gardener,40,negative_suboptimal_pivotal,average gardener,0,skilled gardener,0,bad gardener,100,positive_optimal_pivotal,average gardener,50,skilled gardener,50,bad gardener,0,negative_optimal_nonpivotal,average gardener,34,skilled gardener,33,bad gardener,33","5,0,1,27,7.589466666666667","I knew that an average gardener would have chosen the higher probability fertilizer everytime, so you know when it is definitely not them. Also, a skilled gardener would get it right all the time, and then the bad gardener never makes good decisions."
gardener_skill,185,3/26/14,"5,negative_suboptimal_pivotal,67,negative_optimal_pivotal,5,negative_optimal_nonpivotal,54,negative_suboptimal_nonpivotal,32,positive_optimal_pivotal,48,positive_suboptimal_nonpivotal,92,positive_suboptimal_pivotal,77,positive_optimal_nonpivotal,95,positive_optimal_pivotal,average gardener,75,skilled gardener,10,bad gardener,15,negative_optimal_nonpivotal,average gardener,90,skilled gardener,0,bad gardener,10,positive_optimal_nonpivotal,average gardener,0,skilled gardener,75,bad gardener,25,negative_suboptimal_pivotal,average gardener,60,skilled gardener,10,bad gardener,30,positive_suboptimal_pivotal,average gardener,0,skilled gardener,85,bad gardener,15,negative_optimal_pivotal,average gardener,0,skilled gardener,20,bad gardener,80,positive_suboptimal_nonpivotal,average gardener,30,skilled gardener,55,bad gardener,15,negative_suboptimal_nonpivotal,average gardener,15,skilled gardener,0,bad gardener,85","5,0,1,25,7.89755",whether they chose the more likely outcome and whether they delivered on those choices
gardener_skill,186,3/26/14,"5,positive_suboptimal_pivotal,89,positive_suboptimal_nonpivotal,5,positive_optimal_pivotal,42,positive_optimal_nonpivotal,7,negative_suboptimal_nonpivotal,0,negative_optimal_nonpivotal,0,negative_optimal_pivotal,19,negative_suboptimal_pivotal,83,negative_optimal_nonpivotal,bad gardener,10,average gardener,45,skilled gardener,45,negative_optimal_pivotal,bad gardener,20,average gardener,60,skilled gardener,20,positive_suboptimal_pivotal,bad gardener,10,average gardener,30,skilled gardener,60,positive_suboptimal_nonpivotal,bad gardener,33,average gardener,33,skilled gardener,34,positive_optimal_pivotal,bad gardener,10,average gardener,50,skilled gardener,40,positive_optimal_nonpivotal,bad gardener,20,average gardener,40,skilled gardener,40,negative_suboptimal_pivotal,bad gardener,55,average gardener,25,skilled gardener,20,negative_suboptimal_nonpivotal,bad gardener,33,average gardener,33,skilled gardener,34","5,0,2,41,8.717116666666668",I just used my gut.  If it didn't grow for either fertilizer than there wasn't much blame.  I gave more credit to someone who used a 30% and it worked than to someone who didn't.  I didn't give a whole lot of credit if it grew for both fertilizers.  Thanks and best of luck with your research.
gardener_skill,187,3/26/14,"5,positive_optimal_pivotal,23,positive_optimal_nonpivotal,27,positive_suboptimal_pivotal,100,positive_suboptimal_nonpivotal,31,negative_optimal_nonpivotal,0,negative_optimal_pivotal,0,negative_suboptimal_nonpivotal,0,negative_suboptimal_pivotal,87,negative_suboptimal_nonpivotal,bad gardener,40,skilled gardener,40,average gardener,20,positive_suboptimal_pivotal,bad gardener,10,skilled gardener,80,average gardener,10,positive_optimal_pivotal,bad gardener,20,skilled gardener,40,average gardener,40,negative_optimal_pivotal,bad gardener,45,skilled gardener,45,average gardener,10,positive_suboptimal_nonpivotal,bad gardener,40,skilled gardener,40,average gardener,20,positive_optimal_nonpivotal,bad gardener,30,skilled gardener,35,average gardener,35,negative_suboptimal_pivotal,bad gardener,50,skilled gardener,40,average gardener,10,negative_optimal_nonpivotal,bad gardener,20,skilled gardener,40,average gardener,40","5,0,2,33,12.141283333333334",I used the instructions about hat the different types of gardeners are likely to do.
gardener_skill,188,3/26/14,"5,negative_suboptimal_nonpivotal,27,negative_optimal_nonpivotal,9,negative_optimal_pivotal,14,negative_suboptimal_pivotal,33,positive_suboptimal_pivotal,11,positive_suboptimal_nonpivotal,9,positive_optimal_nonpivotal,76,positive_optimal_pivotal,73,positive_optimal_nonpivotal,skilled gardener,33,bad gardener,33,average gardener,34,negative_suboptimal_nonpivotal,skilled gardener,20,bad gardener,35,average gardener,45,negative_optimal_pivotal,skilled gardener,5,bad gardener,40,average gardener,55,positive_suboptimal_nonpivotal,skilled gardener,33,bad gardener,33,average gardener,34,positive_optimal_pivotal,skilled gardener,40,bad gardener,20,average gardener,40,negative_suboptimal_pivotal,skilled gardener,10,bad gardener,60,average gardener,30,negative_optimal_nonpivotal,skilled gardener,5,bad gardener,40,average gardener,55,positive_suboptimal_pivotal,skilled gardener,50,bad gardener,20,average gardener,30","5,2,2,24,5.912983333333333",If the other one would have bloomed I gave them a little bit of blame
gardener_skill,189,3/26/14,"5,positive_suboptimal_pivotal,75,positive_optimal_nonpivotal,34,positive_suboptimal_nonpivotal,2,positive_optimal_pivotal,30,negative_optimal_nonpivotal,28,negative_suboptimal_nonpivotal,54,negative_optimal_pivotal,27,negative_suboptimal_pivotal,29,positive_suboptimal_pivotal,bad gardener,0,average gardener,40,skilled gardener,60,negative_suboptimal_pivotal,bad gardener,70,average gardener,30,skilled gardener,0,negative_optimal_nonpivotal,bad gardener,10,average gardener,80,skilled gardener,10,positive_optimal_nonpivotal,bad gardener,0,average gardener,50,skilled gardener,50,positive_optimal_pivotal,bad gardener,0,average gardener,50,skilled gardener,50,negative_optimal_pivotal,bad gardener,50,average gardener,50,skilled gardener,0,negative_suboptimal_nonpivotal,bad gardener,50,average gardener,50,skilled gardener,0,positive_suboptimal_nonpivotal,bad gardener,0,average gardener,40,skilled gardener,60","5,0,1,53,9.772633333333333",The difference between percentages and options
gardener_skill,190,3/26/14,"5,positive_optimal_pivotal,39,positive_suboptimal_nonpivotal,75,positive_suboptimal_pivotal,83,positive_optimal_nonpivotal,33,negative_optimal_nonpivotal,50,negative_optimal_pivotal,85,negative_suboptimal_pivotal,69,negative_suboptimal_nonpivotal,50,negative_suboptimal_nonpivotal,skilled gardener,10,average gardener,25,bad gardener,65,positive_suboptimal_nonpivotal,skilled gardener,70,average gardener,20,bad gardener,10,positive_suboptimal_pivotal,skilled gardener,80,average gardener,15,bad gardener,5,negative_optimal_nonpivotal,skilled gardener,20,average gardener,60,bad gardener,20,positive_optimal_pivotal,skilled gardener,20,average gardener,75,bad gardener,5,positive_optimal_nonpivotal,skilled gardener,25,average gardener,75,bad gardener,0,negative_optimal_pivotal,skilled gardener,20,average gardener,40,bad gardener,40,negative_suboptimal_pivotal,skilled gardener,10,average gardener,10,bad gardener,80","5,0,2,31,16.39095",By the outcome if the plant actually grew and was the percentage higher or lower when they picked the fertilzer that made the plant grow.
gardener_skill,191,3/26/14,"5,negative_suboptimal_nonpivotal,13,negative_suboptimal_pivotal,87,negative_optimal_nonpivotal,0,negative_optimal_pivotal,12,positive_suboptimal_pivotal,100,positive_suboptimal_nonpivotal,49,positive_optimal_pivotal,47,positive_optimal_nonpivotal,19,positive_optimal_nonpivotal,average gardener,80,skilled gardener,10,bad gardener,10,negative_suboptimal_pivotal,average gardener,20,skilled gardener,0,bad gardener,80,positive_suboptimal_nonpivotal,average gardener,10,skilled gardener,20,bad gardener,70,negative_optimal_nonpivotal,average gardener,90,skilled gardener,10,bad gardener,0,positive_optimal_pivotal,average gardener,90,skilled gardener,10,bad gardener,0,negative_optimal_pivotal,average gardener,100,skilled gardener,0,bad gardener,0,positive_suboptimal_pivotal,average gardener,0,skilled gardener,95,bad gardener,5,negative_suboptimal_nonpivotal,average gardener,0,skilled gardener,50,bad gardener,50","5,0,2,35,10.69425",It depended on whether I thought the person was skilled or not.  One factor was if the fertilizer produced any flowers at all.  Another was if a higher percentage fertilizer would or would not have worked as opposed to the lower percentage one.  
gardener_skill,192,3/26/14,"5,negative_optimal_nonpivotal,14,negative_suboptimal_pivotal,80,negative_optimal_pivotal,11,negative_suboptimal_nonpivotal,6,positive_optimal_nonpivotal,51,positive_optimal_pivotal,78,positive_suboptimal_pivotal,80,positive_suboptimal_nonpivotal,55,positive_suboptimal_nonpivotal,bad gardener,30,skilled gardener,40,average gardener,30,negative_optimal_nonpivotal,bad gardener,33,skilled gardener,33,average gardener,34,negative_suboptimal_pivotal,bad gardener,70,skilled gardener,10,average gardener,20,positive_optimal_pivotal,bad gardener,10,skilled gardener,30,average gardener,60,positive_optimal_nonpivotal,bad gardener,33,skilled gardener,33,average gardener,34,negative_suboptimal_nonpivotal,bad gardener,33,skilled gardener,33,average gardener,34,negative_optimal_pivotal,bad gardener,25,skilled gardener,10,average gardener,65,positive_suboptimal_pivotal,bad gardener,10,skilled gardener,70,average gardener,20","5,0,1,65,12.416683333333333","If they grew no matter what then it was a toss up, 33%, 33% & 34%.  If they chose a 30% that grew I thought that that would be skilled.  If they chose a 30% that didn't grow then not a good gardener."
gardener_skill,193,3/26/14,"5,negative_optimal_pivotal,0,negative_suboptimal_pivotal,77,negative_suboptimal_nonpivotal,8,negative_optimal_nonpivotal,9,positive_suboptimal_nonpivotal,33,positive_optimal_nonpivotal,79,positive_optimal_pivotal,93,positive_suboptimal_pivotal,62,negative_optimal_nonpivotal,bad gardener,20,average gardener,25,skilled gardener,55,positive_optimal_nonpivotal,bad gardener,0,average gardener,20,skilled gardener,80,negative_optimal_pivotal,bad gardener,20,average gardener,30,skilled gardener,50,positive_optimal_pivotal,bad gardener,10,average gardener,10,skilled gardener,80,positive_suboptimal_pivotal,bad gardener,20,average gardener,70,skilled gardener,10,negative_suboptimal_nonpivotal,bad gardener,70,average gardener,20,skilled gardener,10,positive_suboptimal_nonpivotal,bad gardener,20,average gardener,70,skilled gardener,10,negative_suboptimal_pivotal,bad gardener,70,average gardener,10,skilled gardener,20","5,0,1,36,19.725516666666667",if the plant lived or died with the appropriate fertilizer or not and the choice of type used regardless of plant outcome
gardener_skill,194,3/26/14,"5,negative_optimal_nonpivotal,0,negative_suboptimal_pivotal,95,negative_optimal_pivotal,2,negative_suboptimal_nonpivotal,94,positive_optimal_pivotal,94,positive_optimal_nonpivotal,86,positive_suboptimal_nonpivotal,40,positive_suboptimal_pivotal,100,positive_suboptimal_nonpivotal,bad gardener,30,average gardener,30,skilled gardener,40,negative_optimal_pivotal,bad gardener,10,average gardener,90,skilled gardener,0,positive_optimal_pivotal,bad gardener,0,average gardener,80,skilled gardener,20,positive_optimal_nonpivotal,bad gardener,0,average gardener,60,skilled gardener,40,negative_optimal_nonpivotal,bad gardener,20,average gardener,80,skilled gardener,0,positive_suboptimal_pivotal,bad gardener,20,average gardener,0,skilled gardener,80,negative_suboptimal_nonpivotal,bad gardener,30,average gardener,50,skilled gardener,20,negative_suboptimal_pivotal,bad gardener,80,average gardener,0,skilled gardener,20","5,0,2,66,17.40823333333333",I gave credit for good choices with good outcome. Some credit for good choice even if outcome bad. Blame for bad choices and failures. 
gardener_skill,195,3/26/14,"5,negative_optimal_nonpivotal,100,negative_optimal_pivotal,100,negative_suboptimal_nonpivotal,100,negative_suboptimal_pivotal,100,positive_suboptimal_pivotal,98,positive_optimal_nonpivotal,100,positive_suboptimal_nonpivotal,98,positive_optimal_pivotal,100,positive_optimal_nonpivotal,skilled gardener,40,average gardener,50,bad gardener,10,negative_optimal_pivotal,skilled gardener,30,average gardener,50,bad gardener,20,positive_suboptimal_nonpivotal,skilled gardener,50,average gardener,40,bad gardener,10,positive_optimal_pivotal,skilled gardener,40,average gardener,50,bad gardener,10,negative_suboptimal_nonpivotal,skilled gardener,5,average gardener,5,bad gardener,90,negative_suboptimal_pivotal,skilled gardener,10,average gardener,20,bad gardener,70,positive_suboptimal_pivotal,skilled gardener,80,average gardener,10,bad gardener,10,negative_optimal_nonpivotal,skilled gardener,60,average gardener,30,bad gardener,10","5,0,2,33,7.096333333333333",I used the outcome to determine if they were skilled or not. 
gardener_skill,196,3/26/14,"5,negative_optimal_pivotal,29,negative_optimal_nonpivotal,32,negative_suboptimal_pivotal,41,negative_suboptimal_nonpivotal,32,positive_optimal_nonpivotal,35,positive_suboptimal_nonpivotal,30,positive_suboptimal_pivotal,48,positive_optimal_pivotal,50,negative_suboptimal_pivotal,bad gardener,20,average gardener,70,skilled gardener,10,negative_optimal_nonpivotal,bad gardener,20,average gardener,70,skilled gardener,10,negative_optimal_pivotal,bad gardener,20,average gardener,70,skilled gardener,10,positive_optimal_pivotal,bad gardener,60,average gardener,30,skilled gardener,10,negative_suboptimal_nonpivotal,bad gardener,70,average gardener,20,skilled gardener,10,positive_optimal_nonpivotal,bad gardener,10,average gardener,10,skilled gardener,80,positive_suboptimal_nonpivotal,bad gardener,10,average gardener,10,skilled gardener,80,positive_suboptimal_pivotal,bad gardener,10,average gardener,10,skilled gardener,80","5,0,2,26,13.235033333333334","I believed for the most part that a positive growth outcome had been brought on by good fertiziler, and often untrustworthy unfertilizer that was falsely advertised as being effective. Because of this, I generally assigned more blame to the product itself."
gardener_skill,197,10/2/14,"5,positive_optimal_nonpivotal,34,positive_suboptimal_pivotal,72,positive_optimal_pivotal,52,positive_suboptimal_nonpivotal,39,negative_optimal_pivotal,19,negative_optimal_nonpivotal,0,negative_suboptimal_pivotal,46,negative_suboptimal_nonpivotal,4,positive_suboptimal_nonpivotal,bad gardener,10,skilled gardener,60,average gardener,30,positive_suboptimal_pivotal,bad gardener,10,skilled gardener,80,average gardener,10,positive_optimal_nonpivotal,bad gardener,10,skilled gardener,5,average gardener,85,negative_optimal_pivotal,bad gardener,5,skilled gardener,0,average gardener,95,negative_suboptimal_pivotal,bad gardener,95,skilled gardener,0,average gardener,5,negative_optimal_nonpivotal,bad gardener,80,skilled gardener,0,average gardener,20,positive_optimal_pivotal,bad gardener,5,skilled gardener,0,average gardener,95,negative_suboptimal_nonpivotal,bad gardener,15,skilled gardener,5,average gardener,80","5,0,2,24,5.593183333333333","If they seemed to choose against the odds and it grew and the other did not, I would give more credit, vice versa for blame. If they chose the higher probability and it did not grow and neither did the other, likewise"
gardener_skill,198,10/2/14,"5,negative_optimal_nonpivotal,0,negative_suboptimal_pivotal,87,negative_suboptimal_nonpivotal,0,negative_optimal_pivotal,9,positive_optimal_nonpivotal,0,positive_optimal_pivotal,56,positive_suboptimal_pivotal,84,positive_suboptimal_nonpivotal,0,negative_optimal_pivotal,average gardener,20,skilled gardener,79,bad gardener,1,positive_suboptimal_nonpivotal,average gardener,40,skilled gardener,40,bad gardener,20,positive_optimal_pivotal,average gardener,90,skilled gardener,10,bad gardener,0,positive_suboptimal_pivotal,average gardener,0,skilled gardener,50,bad gardener,50,negative_suboptimal_pivotal,average gardener,0,skilled gardener,30,bad gardener,70,positive_optimal_nonpivotal,average gardener,50,skilled gardener,40,bad gardener,10,negative_suboptimal_nonpivotal,average gardener,0,skilled gardener,50,bad gardener,50,negative_optimal_nonpivotal,average gardener,50,skilled gardener,50,bad gardener,0","5,0,1,31,7.6963",I assigned blame and credit based on whether or not the flower grew.
gardener_skill,199,10/2/14,"5,positive_optimal_pivotal,69,positive_suboptimal_pivotal,18,positive_optimal_nonpivotal,73,positive_suboptimal_nonpivotal,21,negative_optimal_pivotal,15,negative_suboptimal_nonpivotal,81,negative_suboptimal_pivotal,75,negative_optimal_nonpivotal,19,negative_optimal_pivotal,skilled gardener,20,average gardener,75,bad gardener,5,positive_suboptimal_pivotal,skilled gardener,100,average gardener,0,bad gardener,0,negative_optimal_nonpivotal,skilled gardener,0,average gardener,0,bad gardener,100,positive_suboptimal_nonpivotal,skilled gardener,50,average gardener,0,bad gardener,50,positive_optimal_pivotal,skilled gardener,50,average gardener,50,bad gardener,0,positive_optimal_nonpivotal,skilled gardener,30,average gardener,40,bad gardener,30,negative_suboptimal_nonpivotal,skilled gardener,0,average gardener,0,bad gardener,100,negative_suboptimal_pivotal,skilled gardener,0,average gardener,0,bad gardener,100","5,0,1,25,8.070766666666668",If they chose the lowest percentage and it didn't bloom I assumed it was bad. If they chose the highest I chose average. If they chose the lowest and it did bloom I assumed it was skilled. 
gardener_skill,200,10/2/14,"5,negative_suboptimal_pivotal,100,negative_suboptimal_nonpivotal,0,negative_optimal_nonpivotal,0,negative_optimal_pivotal,51,positive_suboptimal_nonpivotal,46,positive_optimal_nonpivotal,0,positive_optimal_pivotal,51,positive_suboptimal_pivotal,100,positive_optimal_nonpivotal,average gardener,50,skilled gardener,20,bad gardener,30,negative_suboptimal_nonpivotal,average gardener,10,skilled gardener,30,bad gardener,60,positive_optimal_pivotal,average gardener,60,skilled gardener,20,bad gardener,20,negative_suboptimal_pivotal,average gardener,0,skilled gardener,30,bad gardener,70,positive_suboptimal_nonpivotal,average gardener,0,skilled gardener,60,bad gardener,40,negative_optimal_pivotal,average gardener,70,skilled gardener,20,bad gardener,10,positive_suboptimal_pivotal,average gardener,0,skilled gardener,80,bad gardener,20,negative_optimal_nonpivotal,average gardener,50,skilled gardener,30,bad gardener,20","5,0,2,29,13.6349",Whether both lowers would have grown or not grown and which percentage each chose to use.
gardener_skill,201,10/2/14,"5,positive_optimal_pivotal,25,positive_suboptimal_nonpivotal,14,positive_suboptimal_pivotal,75,positive_optimal_nonpivotal,20,negative_suboptimal_nonpivotal,43,negative_optimal_nonpivotal,8,negative_suboptimal_pivotal,67,negative_optimal_pivotal,23,positive_optimal_nonpivotal,bad gardener,20,average gardener,60,skilled gardener,20,positive_optimal_pivotal,bad gardener,20,average gardener,70,skilled gardener,10,positive_suboptimal_pivotal,bad gardener,5,average gardener,10,skilled gardener,85,negative_suboptimal_nonpivotal,bad gardener,60,average gardener,35,skilled gardener,5,positive_suboptimal_nonpivotal,bad gardener,33,average gardener,34,skilled gardener,33,negative_optimal_pivotal,bad gardener,20,average gardener,60,skilled gardener,20,negative_suboptimal_pivotal,bad gardener,60,average gardener,30,skilled gardener,10,negative_optimal_nonpivotal,bad gardener,33,average gardener,34,skilled gardener,33","5,0,2,24,6.168216666666667","Pretty much if they picked the highest probability they deserved low credit and low blame, if they did the opposite and it worked/didn't work then they'd deserve credit/blame."
gardener_skill,202,10/2/14,"5,negative_suboptimal_nonpivotal,79,negative_suboptimal_pivotal,67,negative_optimal_nonpivotal,10,negative_optimal_pivotal,6,positive_optimal_nonpivotal,51,positive_suboptimal_pivotal,100,positive_optimal_pivotal,50,positive_suboptimal_nonpivotal,100,positive_suboptimal_nonpivotal,bad gardener,0,skilled gardener,90,average gardener,10,negative_suboptimal_nonpivotal,bad gardener,50,skilled gardener,50,average gardener,0,positive_suboptimal_pivotal,bad gardener,0,skilled gardener,100,average gardener,0,positive_optimal_nonpivotal,bad gardener,0,skilled gardener,50,average gardener,50,positive_optimal_pivotal,bad gardener,30,skilled gardener,30,average gardener,40,negative_optimal_pivotal,bad gardener,50,skilled gardener,0,average gardener,50,negative_suboptimal_pivotal,bad gardener,50,skilled gardener,50,average gardener,0,negative_optimal_nonpivotal,bad gardener,10,skilled gardener,40,average gardener,50","5,0,1,26,19.826033333333335","I assigned blame for negative outcomes if they chose the fertilizer with the lower %, and credit if they chose the lower % and their flower did grow.  The percentages influenced my judgements the most."
